% Age (Ma)         ecc            prec           obl
  -15780.000       0.028373       0.027830       0.396126
  -15775.000       0.025122       0.005649       0.406188
  -15770.000       0.020956      -0.020162       0.414674
  -15765.000       0.016137      -0.005276       0.417322
  -15760.000       0.010878       0.010136       0.414031
  -15755.000       0.005194       0.001506       0.407758
  -15750.000       0.001906      -0.000133       0.402091
  -15745.000       0.007272       0.005989       0.398666
  -15740.000       0.013003      -0.007741       0.398110
  -15735.000       0.018847      -0.015530       0.400584
  -15730.000       0.024547       0.012549       0.405544
  -15725.000       0.030014       0.027068       0.411295
  -15720.000       0.035118      -0.011968       0.414524
  -15715.000       0.039834      -0.038621       0.412626
  -15710.000       0.043964       0.006940       0.405939
  -15705.000       0.047263       0.047078       0.398574
  -15700.000       0.049625      -0.001836       0.396272
  -15695.000       0.050844      -0.050837       0.401290
  -15690.000       0.050919      -0.004599       0.410027
  -15685.000       0.049528       0.048661       0.415792
  -15680.000       0.046727       0.013517       0.414296
  -15675.000       0.042641      -0.039325       0.406538
  -15670.000       0.037468      -0.017812       0.397906
  -15665.000       0.031304       0.025724       0.394700
  -15660.000       0.024643       0.017164       0.398741
  -15655.000       0.018311      -0.009042       0.406942
  -15650.000       0.013822      -0.013822       0.414114
  -15645.000       0.013566      -0.008968       0.416523
  -15640.000       0.017690       0.005015       0.414035
  -15635.000       0.023552       0.023523       0.407917
  -15630.000       0.029808       0.007620       0.400456
  -15625.000       0.035894      -0.032976       0.394934
  -15620.000       0.041473      -0.020712       0.394048
  -15615.000       0.046308       0.037379       0.399399
  -15610.000       0.050524       0.034227       0.409118
  -15605.000       0.054066      -0.034713       0.418090
  -15600.000       0.056889      -0.048290       0.421029
  -15595.000       0.058648       0.024141       0.415413
  -15590.000       0.059496       0.056520       0.403919
  -15585.000       0.059320      -0.014249       0.393338
  -15580.000       0.058029      -0.057019       0.390656
  -15575.000       0.055303       0.007046       0.397411
  -15570.000       0.051367       0.051313       0.408448
  -15565.000       0.046296       0.002918       0.416787
  -15560.000       0.040060      -0.039314       0.418000
  -15555.000       0.032843      -0.010738       0.412562
  -15550.000       0.025198       0.022220       0.404186
  -15545.000       0.017664       0.011617       0.397716
  -15540.000       0.011415      -0.004229       0.396700
  -15535.000       0.009983      -0.008770       0.400656
  -15530.000       0.014525      -0.013227       0.407193
  -15525.000       0.020796       0.002229       0.412748
  -15520.000       0.027095       0.026989       0.414103
  -15515.000       0.032754       0.007799       0.410647
  -15510.000       0.037495      -0.035080       0.403806
  -15505.000       0.041129      -0.017891       0.397530
  -15500.000       0.043933       0.038135       0.396200
  -15495.000       0.045845       0.025451       0.401116
  -15490.000       0.046920      -0.036701       0.409786
  -15485.000       0.046949      -0.032680       0.416818
  -15480.000       0.046274       0.029805       0.417765
  -15475.000       0.044859       0.036723       0.411531
  -15470.000       0.042618      -0.022283       0.401169
  -15465.000       0.039508      -0.034127       0.392856
  -15460.000       0.035746       0.018283       0.391861
  -15455.000       0.031442       0.026620       0.399232
  -15450.000       0.026490      -0.014760       0.410556
  -15445.000       0.021425      -0.016964       0.419364
  -15440.000       0.016901       0.012159       0.421113
  -15435.000       0.013657       0.006435       0.414738
  -15430.000       0.012640      -0.012609       0.403889
  -15425.000       0.014388       0.004575       0.394338
  -15420.000       0.017434       0.014539       0.391295
  -15415.000       0.020464      -0.013827       0.396323
  -15410.000       0.023148      -0.015684       0.405735
  -15405.000       0.025165       0.018917       0.414445
  -15400.000       0.026281       0.017579       0.418103
  -15395.000       0.026384      -0.019274       0.415403
  -15390.000       0.025868      -0.017816       0.408285
  -15385.000       0.024650       0.018084       0.400287
  -15380.000       0.022808       0.014878       0.395778
  -15375.000       0.020541      -0.016479       0.397117
  -15370.000       0.018351      -0.009453       0.403392
  -15365.000       0.016494       0.015178       0.410906
  -15360.000       0.015353       0.003300       0.414944
  -15355.000       0.015712      -0.015711       0.413153
  -15350.000       0.017669       0.003969       0.406358
  -15345.000       0.020857       0.019264       0.398772
  -15340.000       0.024738      -0.012311       0.395841
  -15335.000       0.029028      -0.023950       0.399888
  -15330.000       0.033267       0.019677       0.408437
  -15325.000       0.036969       0.030055       0.415604
  -15320.000       0.040014      -0.022262       0.416668
  -15315.000       0.042235      -0.035924       0.411009
  -15310.000       0.043356       0.021748       0.401887
  -15305.000       0.043172       0.037658       0.395025
  -15300.000       0.041822      -0.020040       0.394366
  -15295.000       0.039246      -0.034939       0.399982
  -15290.000       0.035606       0.014383       0.408301
  -15285.000       0.030967       0.029299       0.414944
  -15280.000       0.025652      -0.005500       0.417393
  -15275.000       0.019768      -0.019719       0.414622
  -15270.000       0.013700      -0.001888       0.407797
  -15265.000       0.007904       0.006790       0.399498
  -15260.000       0.005341       0.005340       0.393486
  -15255.000       0.009173       0.007017       0.393700
  -15250.000       0.015057      -0.005665       0.400523
  -15245.000       0.021172      -0.020798       0.410586
  -15240.000       0.027271       0.000645       0.418213
  -15235.000       0.033078       0.032806       0.418706
  -15230.000       0.038625       0.009780       0.411818
  -15225.000       0.043567      -0.040901       0.401661
  -15220.000       0.047853      -0.019375       0.394832
  -15215.000       0.051227       0.045694       0.395470
  -15210.000       0.053594       0.026987       0.402088
  -15205.000       0.054675      -0.045119       0.409462
  -15200.000       0.054508      -0.034410       0.412869
  -15195.000       0.052920       0.038194       0.411324
  -15190.000       0.049925       0.037110       0.407023
  -15185.000       0.045631      -0.028229       0.403214
  -15180.000       0.040288      -0.033276       0.401701
  -15175.000       0.034031       0.016904       0.402278
  -15170.000       0.027165       0.024886       0.404263
  -15165.000       0.020001      -0.005099       0.406892
  -15160.000       0.013118      -0.013117       0.409553
  -15155.000       0.007868      -0.004634       0.410763
  -15150.000       0.008058      -0.000725       0.408721
  -15145.000       0.012729       0.010112       0.403571
  -15140.000       0.018246       0.014368       0.397957
  -15135.000       0.023408      -0.011593       0.396383
  -15130.000       0.028112      -0.025835       0.401432
  -15125.000       0.032124       0.009276       0.410391
  -15120.000       0.035535       0.035000       0.417294
  -15115.000       0.038159      -0.002172       0.417206
  -15110.000       0.040136      -0.040097       0.409908
  -15105.000       0.041276      -0.004663       0.400075
  -15100.000       0.041531       0.041039       0.394062
  -15095.000       0.040960       0.007224       0.395279
  -15090.000       0.039568      -0.038762       0.401592
  -15085.000       0.037278      -0.008442       0.408391
  -15080.000       0.034085       0.033032       0.412439
  -15075.000       0.030336       0.007441       0.413351
  -15070.000       0.026196      -0.025575       0.412059
  -15065.000       0.021894      -0.003121       0.408877
  -15060.000       0.017908       0.017907       0.403926
  -15055.000       0.014998      -0.003840       0.398390
  -15050.000       0.013558      -0.011236       0.395508
  -15045.000       0.013725       0.010995       0.398288
  -15040.000       0.015096       0.005729       0.405969
  -15035.000       0.016769      -0.016236       0.413800
  -15030.000       0.018125      -0.003387       0.416226
  -15025.000       0.018941       0.018708       0.411560
  -15020.000       0.019307       0.002569       0.403222
  -15015.000       0.018896      -0.018794       0.397463
  -15010.000       0.017847      -0.001238       0.398336
